Frame, Timestamp, Time_of_day, Day_of_year, Longitude, Latitude, Altitude, Pitch, Roll, Yaw, Rain_ratio, Visibility, Snow_now
879, 49.69531, 20538.00, 105.00, 116.60771518, 40.00738755, 335.95492664, 2.40519094, 0.00025962, 353.10610962, 0.0000, 85.1000, 6.3300
880, 49.75781, 20538.00, 105.00, 116.60770681, 40.00744078, 335.63535319, 2.40527606, 0.00025305, 353.10610962, 0.0000, 85.1000, 6.3300
881, 49.81250, 20538.00, 105.00, 116.60769846, 40.00749389, 335.31654271, 2.40536380, 0.00024658, 353.10610962, 0.0000, 85.1000, 6.3300
882, 49.86719, 20538.00, 105.00, 116.60769014, 40.00754685, 334.99861170, 2.40545559, 0.00024008, 353.10607910, 0.0000, 85.1000, 6.3300
883, 49.92969, 20538.00, 105.00, 116.60768176, 40.00760013, 334.67881189, 2.40555048, 0.00023385, 353.10607910, 0.0000, 85.1000, 6.3300
884, 49.98438, 20538.00, 105.00, 116.60767334, 40.00765372, 334.35711584, 2.40564919, 0.00022762, 353.10607910, 0.0000, 85.1000, 6.3300
885, 50.03906, 20538.00, 105.00, 116.60766501, 40.00770670, 334.03903698, 2.40575051, 0.00022159, 353.10607910, 0.0000, 85.1000, 6.3300
886, 50.10156, 20538.00, 105.00, 116.60765672, 40.00775939, 333.72276343, 2.40585494, 0.00021568, 353.10607910, 0.0000, 85.1000, 6.3300
887, 50.15625, 20538.00, 105.00, 116.60764838, 40.00781242, 333.40438352, 2.40596342, 0.00020983, 353.10607910, 0.0000, 85.1000, 6.3300
888, 50.21875, 20538.00, 105.00, 116.60763981, 40.00786694, 333.07711024, 2.40607834, 0.00020392, 353.10604858, 0.0000, 85.1000, 6.3300
889, 50.27344, 20538.00, 105.00, 116.60763138, 40.00792056, 332.75523334, 2.40619469, 0.00019832, 353.10604858, 0.0000, 85.1000, 6.3300
890, 50.33594, 20538.00, 105.00, 116.60762271, 40.00797571, 332.42412586, 2.40631771, 0.00019252, 353.10604858, 0.0000, 85.1000, 6.3300
891, 50.39063, 20538.00, 105.00, 116.60761405, 40.00803081, 332.09338997, 2.40644455, 0.00018721, 353.10607910, 0.0000, 85.1000, 6.3300
892, 50.45313, 20538.00, 105.00, 116.60760559, 40.00808461, 331.77042768, 2.40657210, 0.00018202, 353.10607910, 0.0000, 85.1000, 6.3300
893, 50.50781, 20538.00, 105.00, 116.60759717, 40.00813816, 331.44894514, 2.40670204, 0.00017703, 353.10604858, 0.0000, 85.1000, 6.3300
894, 50.57031, 20538.00, 105.00, 116.60758873, 40.00819180, 331.12689270, 2.40683651, 0.00017199, 353.10604858, 0.0000, 85.1000, 6.3300
895, 50.63281, 20538.00, 105.00, 116.60757977, 40.00824884, 330.78450970, 2.40698242, 0.00016677, 353.10604858, 0.0000, 85.1000, 6.3300
896, 50.68750, 20538.00, 105.00, 116.60757129, 40.00830273, 330.46101402, 2.40712357, 0.00016198, 353.10604858, 0.0000, 85.1000, 6.3300
897, 50.75000, 20538.00, 105.00, 116.60756295, 40.00835579, 330.14245573, 2.40726590, 0.00015733, 353.10604858, 0.0000, 85.1000, 6.3300
898, 50.80469, 20538.00, 105.00, 116.60755467, 40.00840845, 329.82633081, 2.40741086, 0.00015273, 353.10604858, 0.0000, 85.1000, 6.3300
899, 50.85938, 20538.00, 105.00, 116.60754624, 40.00846208, 329.50438559, 2.40756083, 0.00014820, 353.10601807, 0.0000, 85.1000, 6.3300
900, 50.92188, 20538.00, 105.00, 116.60753785, 40.00851544, 329.18411534, 2.40771365, 0.00014374, 353.10601807, 0.0000, 85.1000, 6.3300
901, 50.97656, 20538.00, 105.00, 116.60752942, 40.00856907, 328.86216343, 2.40787029, 0.00013964, 353.10604858, 0.0000, 85.1000, 6.3300
902, 51.03906, 20538.00, 105.00, 116.60752099, 40.00862266, 328.54044122, 2.40803075, 0.00013554, 353.10604858, 0.0000, 85.1000, 6.3300
903, 51.09375, 20538.00, 105.00, 116.60751258, 40.00867617, 328.21923690, 2.40819359, 0.00013160, 353.10604858, 0.0000, 85.1000, 6.3300
904, 51.14844, 20538.00, 105.00, 116.60750413, 40.00872986, 327.89697217, 2.40836048, 0.00012762, 353.10601807, 0.0000, 85.1000, 6.3300
905, 51.21094, 20538.00, 105.00, 116.60749573, 40.00878330, 327.57613414, 2.40852976, 0.00012378, 353.10601807, 0.0000, 85.1000, 6.3300
906, 51.27344, 20538.00, 105.00, 116.60748701, 40.00883878, 327.24311508, 2.40870857, 0.00011985, 353.10601807, 0.0000, 85.1000, 6.3300
907, 51.32813, 20538.00, 105.00, 116.60747869, 40.00889167, 326.92562972, 2.40888262, 0.00011618, 353.10601807, 0.0000, 85.1000, 6.3300
908, 51.38281, 20538.00, 105.00, 116.60747029, 40.00894510, 326.60491936, 2.40906072, 0.00011259, 353.10601807, 0.0000, 85.1000, 6.3300
909, 51.43750, 20538.00, 105.00, 116.60746209, 40.00899729, 326.29167830, 2.40923786, 0.00010913, 353.10601807, 0.0000, 85.1000, 6.3300
910, 51.50000, 20538.00, 105.00, 116.60745369, 40.00905069, 325.97114242, 2.40942192, 0.00010568, 353.10601807, 0.0000, 85.1000, 6.3300
911, 51.55469, 20538.00, 105.00, 116.60744532, 40.00910391, 325.65166885, 2.40960908, 0.00010264, 353.10601807, 0.0000, 85.1000, 6.3300
912, 51.60938, 20538.00, 105.00, 116.60743715, 40.00915586, 325.33983623, 2.40979385, 0.00009970, 353.10601807, 0.0000, 85.1000, 6.3300
913, 51.67188, 20538.00, 105.00, 116.60742891, 40.00920829, 325.02517318, 2.40998340, 0.00009673, 353.10601807, 0.0000, 85.1000, 6.3300
914, 51.72656, 20538.00, 105.00, 116.60742061, 40.00926105, 324.70851629, 2.41017675, 0.00009378, 353.10601807, 0.0000, 85.1000, 6.3300
915, 51.78125, 20538.00, 105.00, 116.60741245, 40.00931296, 324.39695870, 2.41036963, 0.00009092, 353.10601807, 0.0000, 85.1000, 6.3300
916, 51.83594, 20538.00, 105.00, 116.60740417, 40.00936562, 324.08084421, 2.41056848, 0.00008802, 353.10598755, 0.0000, 85.1000, 6.3300
917, 51.89844, 20538.00, 105.00, 116.60739607, 40.00941718, 323.77143467, 2.41076422, 0.00008527, 353.10598755, 0.0000, 85.1000, 6.3300
918, 51.95313, 20538.00, 105.00, 116.60738771, 40.00947031, 323.45255272, 2.41096973, 0.00008256, 353.10598755, 0.0000, 85.1000, 6.3300
919, 52.00781, 20538.00, 105.00, 116.60737946, 40.00952281, 323.13745844, 2.41117573, 0.00007979, 353.10598755, 0.0000, 85.1000, 6.3300
920, 52.07031, 20538.00, 105.00, 116.60737127, 40.00957491, 322.82481196, 2.41138172, 0.00007718, 353.10598755, 0.0000, 85.1000, 6.3300
921, 52.12500, 20538.00, 105.00, 116.60736282, 40.00962859, 322.50263417, 2.41159678, 0.00007499, 353.10601807, 0.0000, 85.1000, 6.3300
922, 52.18750, 20538.00, 105.00, 116.60735410, 40.00968407, 322.16971423, 2.41182208, 0.00007257, 353.10598755, 0.0000, 85.1000, 6.3300
923, 52.24219, 20538.00, 105.00, 116.60734550, 40.00973876, 321.84150783, 2.41204619, 0.00007024, 353.10598755, 0.0000, 85.1000, 6.3300
924, 52.30469, 20538.00, 105.00, 116.60733725, 40.00979127, 321.52641106, 2.41226435, 0.00006804, 353.10598755, 0.0000, 85.1000, 6.3300
925, 52.35938, 20538.00, 105.00, 116.60732888, 40.00984447, 321.20715991, 2.41248703, 0.00006583, 353.10598755, 0.0000, 85.1000, 6.3300
926, 52.41406, 20538.00, 105.00, 116.60732070, 40.00989649, 320.89497901, 2.41270804, 0.00006368, 353.10598755, 0.0000, 85.1000, 6.3300
927, 52.46875, 20538.00, 105.00, 116.60731254, 40.00994842, 320.58337055, 2.41293025, 0.00006160, 353.10598755, 0.0000, 85.1000, 6.3300
928, 52.53125, 20538.00, 105.00, 116.60730433, 40.01000063, 320.27009347, 2.41315556, 0.00005956, 353.10595703, 0.0000, 85.1000, 6.3300
929, 52.58594, 20538.00, 105.00, 116.60729611, 40.01005291, 319.95640989, 2.41338372, 0.00005749, 353.10595703, 0.0000, 85.1000, 6.3300
930, 52.64063, 20538.00, 105.00, 116.60728758, 40.01010712, 319.63114823, 2.41362190, 0.00005541, 353.10595703, 0.0000, 85.1000, 6.3300
931, 52.70313, 20538.00, 105.00, 116.60727935, 40.01015947, 319.31705156, 2.41385388, 0.00005384, 353.10598755, 0.0000, 85.1000, 6.3300
932, 52.75781, 20538.00, 105.00, 116.60727114, 40.01021171, 319.00365034, 2.41408730, 0.00005218, 353.10598755, 0.0000, 85.1000, 6.3300
933, 52.81250, 20538.00, 105.00, 116.60726296, 40.01026372, 318.69160861, 2.41432118, 0.00005052, 353.10598755, 0.0000, 85.1000, 6.3300
934, 52.87500, 20538.00, 105.00, 116.60725428, 40.01031894, 318.36031293, 2.41457248, 0.00004877, 353.10598755, 0.0000, 85.1000, 6.3300
935, 52.92969, 20538.00, 105.00, 116.60724599, 40.01037165, 318.04411491, 2.41481304, 0.00004711, 353.10595703, 0.0000, 85.1000, 6.3300
936, 52.99219, 20538.00, 105.00, 116.60723762, 40.01042488, 317.72478531, 2.41505814, 0.00004548, 353.10595703, 0.0000, 85.1000, 6.3300
937, 53.04688, 20538.00, 105.00, 116.60722911, 40.01047902, 317.39999611, 2.41530919, 0.00004384, 353.10595703, 0.0000, 85.1000, 6.3300
938, 53.10938, 20538.00, 105.00, 116.60722057, 40.01053334, 317.07419551, 2.41556191, 0.00004231, 353.10595703, 0.0000, 85.1000, 6.3300
939, 53.16406, 20538.00, 105.00, 116.60721219, 40.01058662, 316.75458279, 2.41581464, 0.00004073, 353.10595703, 0.0000, 85.1000, 6.3300
940, 53.22656, 20538.00, 105.00, 116.60720385, 40.01063963, 316.43668301, 2.41608024, 0.00003930, 353.10595703, 0.0000, 85.1000, 6.3300
941, 53.28125, 20538.00, 105.00, 116.60719510, 40.01069529, 316.10280745, 2.41635966, 0.00003817, 353.10595703, 0.0000, 85.1000, 6.3300
942, 53.34375, 20538.00, 105.00, 116.60718667, 40.01074888, 315.78139858, 2.41662669, 0.00003702, 353.10595703, 0.0000, 85.1000, 6.3300
943, 53.39844, 20538.00, 105.00, 116.60717815, 40.01080311, 315.45617044, 2.41689634, 0.00003574, 353.10595703, 0.0000, 85.1000, 6.3300
944, 53.45313, 20538.00, 105.00, 116.60716983, 40.01085601, 315.13897838, 2.41715789, 0.00003462, 353.10595703, 0.0000, 85.1000, 6.3300
945, 53.51563, 20538.00, 105.00, 116.60716171, 40.01090768, 314.82912460, 2.41741276, 0.00003344, 353.10595703, 0.0000, 85.1000, 6.3300
946, 53.57031, 20538.00, 105.00, 116.60715336, 40.01096073, 314.51096252, 2.41767287, 0.00003230, 353.10595703, 0.0000, 85.1000, 6.3300
947, 53.63281, 20538.00, 105.00, 116.60714480, 40.01101522, 314.18426170, 2.41793966, 0.00003107, 353.10592651, 0.0000, 85.1000, 6.3300
948, 53.68750, 20538.00, 105.00, 116.60713602, 40.01107103, 313.84960990, 2.41821241, 0.00002982, 353.10592651, 0.0000, 85.1000, 6.3300
949, 53.75000, 20538.00, 105.00, 116.60712762, 40.01112446, 313.52925674, 2.41847181, 0.00002868, 353.10592651, 0.0000, 85.1000, 6.3300
950, 53.80469, 20538.00, 105.00, 116.60711907, 40.01117886, 313.20309217, 2.41873622, 0.00002741, 353.10592651, 0.0000, 85.1000, 6.3300
951, 53.86719, 20538.00, 105.00, 116.60711051, 40.01123330, 312.87673268, 2.41899967, 0.00002691, 353.10598755, 0.0000, 85.1000, 6.3300
952, 53.92188, 20538.00, 105.00, 116.60710222, 40.01128597, 312.56094938, 2.41925502, 0.00002636, 353.10598755, 0.0000, 85.1000, 6.3300
953, 53.97656, 20538.00, 105.00, 116.60709393, 40.01133875, 312.24459994, 2.41951084, 0.00002576, 353.10595703, 0.0000, 85.1000, 6.3300
954, 54.03906, 20538.00, 105.00, 116.60708549, 40.01139237, 311.92315352, 2.41977096, 0.00002519, 353.10595703, 0.0000, 85.1000, 6.3300
955, 54.09375, 20538.00, 105.00, 116.60707724, 40.01144486, 311.60851290, 2.42002583, 0.00002453, 353.10595703, 0.0000, 85.1000, 6.3300
956, 54.15625, 20538.00, 105.00, 116.60706890, 40.01149793, 311.29041700, 2.42028427, 0.00002379, 353.10595703, 0.0000, 85.1000, 6.3300
957, 54.21094, 20538.00, 105.00, 116.60706051, 40.01155125, 310.97082790, 2.42054343, 0.00002315, 353.10595703, 0.0000, 85.1000, 6.3300
958, 54.26563, 20538.00, 105.00, 116.60705217, 40.01160427, 310.65305508, 2.42080188, 0.00002248, 353.10595703, 0.0000, 85.1000, 6.3300
959, 54.32813, 20538.00, 105.00, 116.60704348, 40.01165954, 310.32181924, 2.42107153, 0.00002176, 353.10592651, 0.0000, 85.1000, 6.3300
960, 54.38281, 20538.00, 105.00, 116.60703524, 40.01171199, 310.00753027, 2.42132807, 0.00002108, 353.10592651, 0.0000, 85.1000, 6.3300
961, 54.44531, 20538.00, 105.00, 116.60702688, 40.01176511, 309.68922459, 2.42158699, 0.00002074, 353.10595703, 0.0000, 85.1000, 6.3300
962, 54.50000, 20538.00, 105.00, 116.60701868, 40.01181727, 309.37662874, 2.42184353, 0.00001999, 353.10595703, 0.0000, 85.1000, 6.3300
963, 54.55469, 20538.00, 105.00, 116.60701031, 40.01187052, 309.05755928, 2.42210484, 0.00001900, 353.10592651, 0.0000, 85.1000, 6.3300
964, 54.61719, 20538.00, 105.00, 116.60700207, 40.01192290, 308.74376860, 2.42236161, 0.00001825, 353.10592651, 0.0000, 85.1000, 6.3300
965, 54.67188, 20538.00, 105.00, 116.60699379, 40.01197555, 308.42830405, 2.42262006, 0.00001750, 353.10592651, 0.0000, 85.1000, 6.3300
966, 54.72656, 20538.00, 105.00, 116.60698553, 40.01202809, 308.11351819, 2.42287803, 0.00001704, 353.10592651, 0.0000, 85.1000, 6.3300
967, 54.78125, 20538.00, 105.00, 116.60697716, 40.01208132, 307.79464647, 2.42313957, 0.00001603, 353.10589600, 0.0000, 85.1000, 6.3300
968, 54.84375, 20538.00, 105.00, 116.60696891, 40.01213379, 307.48033501, 2.42339635, 0.00001560, 353.10592651, 0.0000, 85.1000, 6.3300
969, 54.89844, 20538.00, 105.00, 116.60696073, 40.01218585, 307.16850187, 2.42365122, 0.00001507, 353.10592651, 0.0000, 85.1000, 6.3300
970, 54.95313, 20538.00, 105.00, 116.60695240, 40.01223882, 306.85123684, 2.42391038, 0.00001455, 353.10592651, 0.0000, 85.1000, 6.3300
971, 55.00781, 20538.00, 105.00, 116.60694428, 40.01229047, 306.54188154, 2.42416239, 0.00001403, 353.10592651, 0.0000, 85.1000, 6.3300
972, 55.07031, 20538.00, 105.00, 116.60693614, 40.01234220, 306.23201798, 2.42441416, 0.00001354, 353.10589600, 0.0000, 85.1000, 6.3300
973, 55.12500, 20538.00, 105.00, 116.60692808, 40.01239348, 305.92494094, 2.42466402, 0.00001264, 353.10586548, 0.0000, 85.1000, 6.3300
974, 55.18750, 20538.00, 105.00, 116.60691954, 40.01244776, 305.59987952, 2.42492795, 0.00001178, 353.10586548, 0.0000, 85.1000, 6.3300
975, 55.25000, 20538.00, 105.00, 116.60691088, 40.01250284, 305.27003082, 2.42519403, 0.00001148, 353.10589600, 0.0000, 85.1000, 6.3300
976, 55.30469, 20538.00, 105.00, 116.60690196, 40.01255957, 304.93034762, 2.42546868, 0.00001092, 353.10589600, 0.0000, 85.1000, 6.3300
977, 55.35938, 20538.00, 105.00, 116.60689391, 40.01261078, 304.62372635, 2.42571545, 0.00001037, 353.10589600, 0.0000, 85.1000, 6.3300
978, 55.41406, 20538.00, 105.00, 116.60688576, 40.01266257, 304.31364598, 2.42596436, 0.00000990, 353.10589600, 0.0000, 85.1000, 6.3300
979, 55.47656, 20538.00, 105.00, 116.60687728, 40.01271654, 303.99056997, 2.42622232, 0.00000932, 353.10586548, 0.0000, 85.1000, 6.3300
980, 55.53125, 20538.00, 105.00, 116.60686925, 40.01276763, 303.68471639, 2.42646503, 0.00000877, 353.10586548, 0.0000, 85.1000, 6.3300
981, 55.58594, 20538.00, 105.00, 116.60686105, 40.01281977, 303.37258630, 2.42671204, 0.00000827, 353.10586548, 0.0000, 85.1000, 6.3300
982, 55.64063, 20538.00, 105.00, 116.60685288, 40.01287172, 303.06162633, 2.42695665, 0.00000774, 353.10586548, 0.0000, 85.1000, 6.3300
983, 55.70313, 20538.00, 105.00, 116.60684472, 40.01292357, 302.75125729, 2.42719936, 0.00000734, 353.10586548, 0.0000, 85.1000, 6.3300
984, 55.75781, 20538.00, 105.00, 116.60683653, 40.01297569, 302.43933412, 2.42744303, 0.00000684, 353.10586548, 0.0000, 85.1000, 6.3300
985, 55.81250, 20538.00, 105.00, 116.60682837, 40.01302757, 302.12882914, 2.42768383, 0.00000638, 353.10586548, 0.0000, 85.1000, 6.3300
986, 55.86719, 20538.00, 105.00, 116.60682012, 40.01308006, 301.81471395, 2.42792654, 0.00000581, 353.10583496, 0.0000, 85.1000, 6.3300
987, 55.92969, 20538.00, 105.00, 116.60681198, 40.01313184, 301.50486785, 2.42817688, 0.00000535, 353.10583496, 0.0000, 85.1000, 6.3300
988, 55.98438, 20538.00, 105.00, 116.60680367, 40.01318465, 301.18886517, 2.42843127, 0.00000487, 353.10583496, 0.0000, 85.1000, 6.3300
989, 56.03906, 20538.00, 105.00, 116.60679547, 40.01323683, 300.87664547, 2.42867899, 0.00000442, 353.10583496, 0.0000, 85.1000, 6.3300
990, 56.09375, 20538.00, 105.00, 116.60678730, 40.01328877, 300.56590970, 2.42892122, 0.00000401, 353.10583496, 0.0000, 85.1000, 6.3300
991, 56.14844, 20538.00, 105.00, 116.60677910, 40.01334094, 300.25384152, 2.42916155, 0.00000377, 353.10586548, 0.0000, 85.1000, 6.3300
992, 56.21094, 20538.00, 105.00, 116.60677054, 40.01339536, 299.92829045, 2.42940712, 0.00000352, 353.10583496, 0.0000, 85.1000, 6.3300
993, 56.26563, 20538.00, 105.00, 116.60676240, 40.01344714, 299.61851853, 2.42963743, 0.00000324, 353.10583496, 0.0000, 85.1000, 6.3300
994, 56.32031, 20538.00, 105.00, 116.60675415, 40.01349956, 299.30499017, 2.42986703, 0.00000302, 353.10583496, 0.0000, 85.1000, 6.3300
995, 56.38281, 20538.00, 105.00, 116.60674606, 40.01355102, 298.99716029, 2.43008924, 0.00000272, 353.10583496, 0.0000, 85.1000, 6.3300
996, 56.43750, 20538.00, 105.00, 116.60673776, 40.01360379, 298.68156933, 2.43031287, 0.00000244, 353.10583496, 0.0000, 85.1000, 6.3300
997, 56.49219, 20538.00, 105.00, 116.60672951, 40.01365626, 298.36778731, 2.43053246, 0.00000221, 353.10583496, 0.0000, 85.1000, 6.3300
998, 56.55469, 20538.00, 105.00, 116.60672108, 40.01370986, 298.04727082, 2.43075323, 0.00000194, 353.10583496, 0.0000, 85.1000, 6.3300
999, 56.60938, 20538.00, 105.00, 116.60671291, 40.01376183, 297.73647820, 2.43096519, 0.00000170, 353.10580444, 0.0000, 85.1000, 6.3300
1000, 56.66406, 20538.00, 105.00, 116.60670481, 40.01381333, 297.42857827, 2.43117166, 0.00000142, 353.10580444, 0.0000, 85.1000, 6.3300
1001, 56.72656, 20538.00, 105.00, 116.60669652, 40.01386609, 297.11309091, 2.43138123, 0.00000111, 353.10580444, 0.0000, 85.1000, 6.3300
1002, 56.78125, 20538.00, 105.00, 116.60668802, 40.01392011, 296.79012795, 2.43159175, 0.00000124, 353.10583496, 0.0000, 85.1000, 6.3300
1003, 56.83594, 20538.00, 105.00, 116.60667994, 40.01397149, 296.48296482, 2.43178988, 0.00000120, 353.10583496, 0.0000, 85.1000, 6.3300
1004, 56.89063, 20538.00, 105.00, 116.60667185, 40.01402296, 296.17525187, 2.43198705, 0.00000109, 353.10583496, 0.0000, 85.1000, 6.3300
1005, 56.94531, 20538.00, 105.00, 116.60666394, 40.01407325, 295.87468541, 2.43217731, 0.00000103, 353.10580444, 0.0000, 85.1000, 6.3300
1006, 57.00000, 20538.00, 105.00, 116.60665568, 40.01412577, 295.56076964, 2.43237305, 0.00000088, 353.10580444, 0.0000, 85.1000, 6.3300
1007, 57.05469, 20538.00, 105.00, 116.60664768, 40.01417669, 295.25638356, 2.43256044, 0.00000070, 353.10580444, 0.0000, 85.1000, 6.3300
1008, 57.11719, 20538.00, 105.00, 116.60663963, 40.01422783, 294.95073178, 2.43274713, 0.00000057, 353.10580444, 0.0000, 85.1000, 6.3300
1009, 57.17188, 20538.00, 105.00, 116.60663155, 40.01427922, 294.64363840, 2.43293214, 0.00000043, 353.10580444, 0.0000, 85.1000, 6.3300
1010, 57.22656, 20538.00, 105.00, 116.60662308, 40.01433310, 294.32167604, 2.43312359, 0.00000020, 353.10580444, 0.0000, 85.1000, 6.3300
1011, 57.28125, 20538.00, 105.00, 116.60661498, 40.01438459, 294.01398488, 2.43330479, 0.00000033, 353.10580444, 0.0000, 85.1000, 6.3300
1012, 57.34375, 20538.00, 105.00, 116.60660693, 40.01443582, 293.70784585, 2.43348241, 0.00000028, 353.10580444, 0.0000, 85.1000, 6.3300
1013, 57.39844, 20538.00, 105.00, 116.60659876, 40.01448774, 293.39763560, 2.43366027, 0.00000038, 353.10580444, 0.0000, 85.1000, 6.3300
1014, 57.45313, 20538.00, 105.00, 116.60659066, 40.01453924, 293.08994030, 2.43383431, 0.00000040, 353.10580444, 0.0000, 85.1000, 6.3300
1015, 57.50781, 20538.00, 105.00, 116.60658257, 40.01459069, 292.78256441, 2.43400598, 0.00000037, 353.10580444, 0.0000, 85.1000, 6.3300
1016, 57.56250, 20538.00, 105.00, 116.60657446, 40.01464229, 292.47433061, 2.43417597, 0.00000027, 353.10580444, 0.0000, 85.1000, 6.3300
1017, 57.61719, 20538.00, 105.00, 116.60656644, 40.01469330, 292.16962277, 2.43434119, 0.00000029, 353.10577393, 0.0000, 85.1000, 6.3300
1018, 57.67969, 20538.00, 105.00, 116.60655829, 40.01474512, 291.86008024, 2.43450713, 0.00000023, 353.10577393, 0.0000, 85.1000, 6.3300
1019, 57.73438, 20538.00, 105.00, 116.60655023, 40.01479637, 291.55398082, 2.43466902, 0.00000006, 353.10577393, 0.0000, 85.1000, 6.3300
1020, 57.78906, 20538.00, 105.00, 116.60654213, 40.01484790, 291.24622054, 2.43482900, -0.00000011, 353.10577393, 0.0000, 85.1000, 6.3300
1021, 57.84375, 20538.00, 105.00, 116.60653397, 40.01489980, 290.93626142, 2.43499994, 0.00000005, 353.10580444, 0.0000, 85.1000, 6.3300
1022, 57.89844, 20538.00, 105.00, 116.60652596, 40.01495072, 290.63221261, 2.43516684, 0.00000009, 353.10580444, 0.0000, 85.1000, 6.3300
1023, 57.95313, 20538.00, 105.00, 116.60651787, 40.01500217, 290.32497426, 2.43532944, 0.00000016, 353.10577393, 0.0000, 85.1000, 6.3300
1024, 58.01563, 20538.00, 105.00, 116.60650964, 40.01505450, 290.01253500, 2.43549132, 0.00000019, 353.10577393, 0.0000, 85.1000, 6.3300
1025, 58.07031, 20538.00, 105.00, 116.60650138, 40.01510701, 289.69899661, 2.43564796, 0.00000015, 353.10577393, 0.0000, 85.1000, 6.3300
1026, 58.12500, 20538.00, 105.00, 116.60649292, 40.01516084, 289.37762594, 2.43580341, 0.00000008, 353.10577393, 0.0000, 85.1000, 6.3300
1027, 58.18750, 20538.00, 105.00, 116.60648455, 40.01521408, 289.05976875, 2.43595290, -0.00000002, 353.10577393, 0.0000, 85.1000, 6.3300
1028, 58.25000, 20538.00, 105.00, 116.60647583, 40.01526953, 288.72876097, 2.43610263, -0.00000009, 353.10577393, 0.0000, 85.1000, 6.3300
1029, 58.30469, 20538.00, 105.00, 116.60646706, 40.01532526, 288.39607975, 2.43624759, -0.00000023, 353.10574341, 0.0000, 85.1000, 6.3300
1030, 58.35938, 20538.00, 105.00, 116.60645905, 40.01537624, 288.09182129, 2.43637562, -0.00000017, 353.10577393, 0.0000, 85.1000, 6.3300
1031, 58.41406, 20538.00, 105.00, 116.60645091, 40.01542799, 287.78294589, 2.43649983, -0.00000019, 353.10577393, 0.0000, 85.1000, 6.3300
1032, 58.47656, 20538.00, 105.00, 116.60644284, 40.01547930, 287.47670675, 2.43661880, -0.00000009, 353.10577393, 0.0000, 85.1000, 6.3300
1033, 58.53125, 20538.00, 105.00, 116.60643479, 40.01553047, 287.17129574, 2.43673277, -0.00000006, 353.10577393, 0.0000, 85.1000, 6.3300
1034, 58.58594, 20538.00, 105.00, 116.60642674, 40.01558168, 286.86568526, 2.43684220, -0.00000009, 353.10574341, 0.0000, 85.1000, 6.3300
1035, 58.64063, 20538.00, 105.00, 116.60641867, 40.01563301, 286.55936979, 2.43694639, -0.00000016, 353.10574341, 0.0000, 85.1000, 6.3300
1036, 58.69531, 20538.00, 105.00, 116.60641055, 40.01568463, 286.25139910, 2.43704677, -0.00000026, 353.10574341, 0.0000, 85.1000, 6.3300
1037, 58.75000, 20538.00, 105.00, 116.60640245, 40.01573617, 285.94386052, 2.43714213, -0.00000039, 353.10574341, 0.0000, 85.1000, 6.3300
1038, 58.81250, 20538.00, 105.00, 116.60639430, 40.01578796, 285.63484253, 2.43723345, -0.00000043, 353.10574341, 0.0000, 85.1000, 6.3300
1039, 58.86719, 20538.00, 105.00, 116.60638544, 40.01584434, 285.29847923, 2.43732715, -0.00000050, 353.10574341, 0.0000, 85.1000, 6.3300
1040, 58.92969, 20538.00, 105.00, 116.60637735, 40.01589575, 284.99174309, 2.43740892, -0.00000025, 353.10574341, 0.0000, 85.1000, 6.3300
1041, 58.98438, 20538.00, 105.00, 116.60636927, 40.01594712, 284.68529519, 2.43748641, -0.00000015, 353.10574341, 0.0000, 85.1000, 6.3300
1042, 59.03906, 20538.00, 105.00, 116.60636112, 40.01599897, 284.37603299, 2.43756104, -0.00000009, 353.10574341, 0.0000, 85.1000, 6.3300
1043, 59.09375, 20538.00, 105.00, 116.60635277, 40.01605208, 284.05922414, 2.43763280, -0.00000002, 353.10574341, 0.0000, 85.1000, 6.3300
1044, 59.14844, 20538.00, 105.00, 116.60634466, 40.01610364, 283.75167469, 2.43769908, 0.00000001, 353.10574341, 0.0000, 85.1000, 6.3300
1045, 59.21094, 20538.00, 105.00, 116.60633654, 40.01615528, 283.44364955, 2.43776298, -0.00000007, 353.10571289, 0.0000, 85.1000, 6.3300
1046, 59.26563, 20538.00, 105.00, 116.60632845, 40.01620670, 283.13697105, 2.43782330, -0.00000009, 353.10571289, 0.0000, 85.1000, 6.3300
1047, 59.32031, 20538.00, 105.00, 116.60632032, 40.01625840, 282.82867467, 2.43788099, -0.00000012, 353.10571289, 0.0000, 85.1000, 6.3300
1048, 59.37500, 20538.00, 105.00, 116.60631188, 40.01631207, 282.50856243, 2.43793750, -0.00000023, 353.10571289, 0.0000, 85.1000, 6.3300
1049, 59.43750, 20538.00, 105.00, 116.60630381, 40.01636343, 282.20228348, 2.43798900, 0.00000008, 353.10574341, 0.0000, 85.1000, 6.3300
1050, 59.49219, 20538.00, 105.00, 116.60629580, 40.01641436, 281.89861209, 2.43803740, 0.00000021, 353.10574341, 0.0000, 85.1000, 6.3300
1051, 59.54688, 20538.00, 105.00, 116.60628759, 40.01646655, 281.58740064, 2.43808413, 0.00000025, 353.10571289, 0.0000, 85.1000, 6.3300
1052, 59.60938, 20538.00, 105.00, 116.60627898, 40.01652130, 281.26092929, 2.43812919, 0.00000029, 353.10571289, 0.0000, 85.1000, 6.3300
1053, 59.66406, 20538.00, 105.00, 116.60627059, 40.01657465, 280.94282819, 2.43817019, 0.00000036, 353.10571289, 0.0000, 85.1000, 6.3300
